txn_date,industry,segment,geo_type,geo_name,nation_name,boundary_name,Transaction Amount,Transaction Count,Account Count,Average Ticket,Average Frequency,Average Spend Amount,Year-on-Year Transaction Amount,Year-on-Year Transaction Count
3/11/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,21.81,34.16,33.13,27.45,105.83,29.03,3.32,75.51
3/11/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,21.81,34.16,33.13,27.45,105.83,29.03,-16.96,45.74
3/12/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,16.8,30.12,30.17,24.3,101.54,24.75,-19.17,49.94
3/12/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,16.8,30.12,30.17,24.3,101.54,24.75,-43.97,7.73
3/13/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,7.03,18.01,18.27,15.42,100.61,15.55,-62.08,-8.88
3/13/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,7.03,18.01,18.27,15.42,100.61,15.55,-63.14,-25.38
3/14/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,9.57,18.18,18.5,28.98,99.87,29,12.27,75.57
3/14/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,9.57,18.18,18.5,28.98,99.87,29,59.95,218.39
3/15/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,9.89,19.92,20.42,22.76,98.97,22.58,10.56,60.48
3/15/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,7.87,14.66,15.08,28.42,98.02,27.83,81.68,119.46
3/16/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,11.3,24.8,25.69,20.04,98.02,19.7,45.74,116.4
3/16/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,11.3,24.8,25.69,20.04,98.02,19.7,0.04,80.63
3/17/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,14.8,23.85,23.1,27.67,105.23,29.21,-33.65,20.95
3/17/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,14.8,23.85,23.1,27.67,105.23,29.21,8.35,18.87
3/18/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,18.49,27.46,28.23,29.08,99.18,28.92,-8.08,30.39
3/18/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,18.49,27.46,28.23,29.08,99.18,28.92,-8.08,30.39
3/19/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,13.31,20.58,20.97,27.92,99.91,27.98,37.08,171.86
3/19/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,13.31,20.58,20.97,27.92,99.91,27.98,37.08,171.86
3/20/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,5.04,16.93,17.35,13.7,99.85,13.73,-25.88,69.47
3/20/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,5.04,16.93,17.35,13.7,99.85,13.73,-24.04,80.88
3/21/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,6.54,19.01,19.32,14.99,100.12,15.05,-30.37,61.88
3/21/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,6.54,19.01,19.32,14.99,100.12,15.05,16.7,92.75
3/22/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,9.91,22.44,22.62,18.93,101.47,19.26,42.31,177.38
3/22/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,9.91,22.44,22.62,18.93,101.47,19.26,-2.46,95.47
3/23/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,7.12,18.03,18.61,18.42,98.18,18.13,-31.98,19.17
3/23/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,7.12,18.03,18.61,18.42,98.18,18.13,-31.98,19.17
3/24/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,15.9,27.14,25.11,26.68,109.31,29.2,64.54,130.25
3/24/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,15.9,27.14,25.11,26.68,109.31,29.2,34.99,73.83
3/25/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,24.15,36.23,36.01,29,103.28,30.09,-17.37,19.35
3/25/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,24.15,36.23,36.01,29,103.28,30.09,2.35,13.54
3/26/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,11.91,18.68,18.68,27.54,101.79,28.12,-54.12,-34.84
3/26/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,11.91,18.68,18.68,27.54,101.79,28.12,-60.43,-25.71
3/27/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,6.37,23.91,24.63,11.51,98.82,11.41,-64.77,-24.86
3/27/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,6.37,23.91,24.63,11.51,98.82,11.41,-64.77,-24.86
3/28/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,7.14,21.27,21.94,15.24,98.54,15.05,-6.98,98.32
3/28/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,5.76,16.05,16.45,17.85,100.41,18.07,65.52,194.56
3/29/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,10.45,18.29,18.78,27.09,98.73,26.8,26.61,49.49
3/29/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,10.45,18.29,18.78,27.09,98.73,26.8,77.33,127.49
3/30/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,10.16,21.64,21.08,22.19,102.87,22.73,-39.95,1.74
3/30/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,10.16,21.64,21.08,22.19,102.87,22.73,6.67,70.53
3/31/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,15.08,27.2,25.28,25.7,109.46,28.2,154.73,143.68
3/31/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 32,15.08,27.2,25.28,25.7,109.46,28.2,51.1,88.01
1/6/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 34,5.05,4.63,4.9,47.18,96.14,45.5,None,None
1/7/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 34,3.81,5.88,5.86,27.96,102.14,28.65,-52.49,40.33
1/11/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 34,2.27,3.5,3.62,28.02,98.57,27.7,None,None
1/24/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 34,1.51,3.5,3.71,18.57,96.14,17.91,None,None
1/25/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 34,5.3,5.36,4.67,42.68,116.87,50.03,None,None
1/31/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 34,3.12,3.03,3.2,44.53,96.14,42.93,None,None
2/4/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 34,7.13,8.13,7.55,37.87,109.54,41.61,None,None
2/7/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 34,4.22,3.42,3.48,53.4,99.93,53.52,None,None
2/11/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 34,9.06,9.56,9.43,40.94,103.13,42.35,None,None
2/17/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 34,7.29,9.12,8.33,34.53,111.45,38.6,None,None
2/21/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 34,5.3,5.58,5.81,41.01,97.64,40.17,None,None
2/23/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 34,6.98,10.68,9.48,28.22,114.71,32.47,None,None
3/9/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 34,4.07,5.4,5.17,32.49,106.34,34.66,None,None
3/10/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 34,8.62,8.26,7.74,45.08,108.65,49.12,None,None
3/15/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 34,3.82,4.15,4.4,39.74,96.14,38.32,-9.48,-32.41
3/28/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 34,3.01,5.62,5.49,23.09,104.14,24.12,None,None
1/1/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,129.12,44.97,47.43,124.02,96.51,120.04,-2.6,-14.6
1/4/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,4.8,14.53,15.06,14.27,98.18,14.05,-73.36,12.72
1/5/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,15.49,21.49,19.96,31.13,109.58,34.21,-11.13,168.63
1/6/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,6.44,17.3,17.76,16.08,99.11,15.99,-31.56,200.87
1/7/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,16.59,27.46,23.44,26.09,119.23,31.2,-86.5,-29.43
1/8/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,1.61,5.02,5.13,13.9,99.57,13.88,-98.15,-85.13
1/9/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,25.58,32.56,32.83,33.19,100.56,33.51,-49.8,94.62
1/10/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,8.09,22.23,23.03,15.48,98.24,15.26,-52.65,62.7
1/11/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,8.72,23.57,23.74,16.13,101.13,16.37,112.42,324.21
1/12/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,10.87,23.74,20.92,19.77,115.49,22.9,-66.49,70.24
1/13/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,11.31,17.21,17.03,28.39,102.86,29.29,-51.49,34.72
1/14/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,140.67,34.98,35.48,173.69,100.36,174.83,26.46,7.56
1/15/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,147.99,38.27,40.29,167.03,96.68,161.97,70.08,10.1
1/16/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,4.86,15.78,16.16,13.29,99.4,13.25,-90.07,-12.91
1/17/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,11.56,29.88,26.83,16.71,113.36,19,498.96,703.23
1/18/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,71.07,46.35,48.35,66.22,97.6,64.82,108.11,380.81
1/19/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,23.88,27.07,26.78,38.1,102.87,39.31,-51.25,63.07
1/20/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,109.22,54.35,51.97,86.79,106.47,92.68,149.3,164.09
1/21/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,124.28,36.84,35.07,145.7,106.93,156.26,-13.83,-25.39
1/22/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,72.82,18.59,19.32,169.15,97.96,166.2,-65.91,-74.27
1/23/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,13.18,27.46,28.55,22.95,98,22.61,-81.16,-29.06
1/24/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,9.96,44.71,46.29,9.62,98.32,9.49,-75.8,198.86
1/25/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,38.17,37.94,37.7,42.06,103.14,43.44,584.05,334.59
1/26/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,31.46,43.11,42.63,31.52,102.95,32.55,-8.65,177.77
1/27/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,90.51,46.57,45.31,69.92,104.51,73.36,35.49,33.62
1/28/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,132.93,76.27,77.15,75.27,100.64,75.98,75.72,167.71
1/29/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,69.01,39.11,40.89,98.37,99.85,99.61,-5.44,35.42
1/30/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,6.39,23.57,24.63,11.71,97.39,11.43,-91.12,-8.39
1/31/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,19.24,28.02,28.55,31.67,100.08,31.99,-22.6,292.92
2/1/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,54.84,47.16,48.83,50.19,98.3,49.48,None,None
2/2/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,30.39,42.79,43.77,30.07,99.54,30.02,-29.3,240.1
2/3/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,54.99,48.6,47.58,50.06,104,52.21,-1.69,99.89
2/4/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,65.77,50.98,50.09,55.72,103.61,57.9,17.04,117.28
2/5/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,104.08,67.28,69.91,66.81,97.96,65.65,-19.88,45.28
2/6/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,14.13,25.56,26.42,23.79,98.47,23.52,-14.45,117.3
2/7/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,15.35,31.13,31.18,22.17,101.5,22.37,-35.56,109.07
2/8/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,51.39,47.44,49.43,46.54,97.94,45.7,266.12,467.07
2/9/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,49,58.03,59.85,37.57,99.02,37.34,6.33,159.56
2/10/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,69.87,66.85,66.51,44.58,103.37,46.2,35.46,161.18
2/11/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,126.25,97.07,97.98,56.17,100.86,56.82,-8.22,128.83
2/12/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,193.31,98.32,104.02,84.91,96.22,81.95,22,71.5
2/13/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,6.22,23.87,24.49,11.25,99.19,11.19,None,None
2/14/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,182.96,84.1,88.91,93.96,96.28,90.74,16.27,26.91
2/15/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,52.36,89.24,91.66,25.34,99.12,25.19,7.6,354.03
2/16/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,72.05,68.32,68.31,45.55,101.81,46.51,145.23,270.1
2/17/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,105.48,87.86,88.09,51.85,101.53,52.8,-10.87,93.69
2/18/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,140.46,77.61,80.08,78.16,98.66,77.35,-6.58,53.15
2/19/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,212.26,113.93,115.52,80.46,100.4,81.03,-10.75,60.76
2/20/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,0.49,5.79,6.04,3.69,97.6,3.61,-99.58,-85.55
2/21/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,15.57,44.45,45.03,18.93,100.69,19.14,None,None
2/22/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,55.57,55.09,54.26,43.57,103.36,45.16,-52.25,34.53
2/23/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,25.66,49.86,49.18,25.03,104.26,26.32,-49.99,135.83
2/24/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,103.14,79.47,82.46,56.05,98.11,55.16,198.7,181.01
2/25/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,179.24,78.82,79.57,98.21,100.84,99.33,70.53,102.78
2/26/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,110.05,83.88,85.07,56.66,100.37,57.05,-0.45,68.54
2/27/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,30.62,35.16,36.56,37.88,97.96,37.23,-53.1,66.93
2/28/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,23.31,40.52,41.92,26.04,98.47,25.78,-4.72,78.24
3/1/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,66,52.32,54.56,54.14,97.68,53.03,148.29,221.81
3/2/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,51.16,49.47,50.5,44.67,99.71,44.67,-10.28,129.99
3/3/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,45.24,49.73,51.03,40.25,100.43,40.58,-47.51,82.81
3/4/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,86.69,104.29,100.45,35.9,105.69,38.06,-58.65,47.7
3/5/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,86.57,64.08,61.76,58.35,105.61,61.81,None,None
3/6/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,15.18,29.41,29.97,20.97,99.91,21,-91.07,-50.75
3/7/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,20.5,34.87,34.04,27.93,104.31,29.24,-0.53,184.54
3/8/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,48.68,33.86,34.73,60.35,99.79,60.26,215.46,186.91
3/9/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,25.07,37.27,36.56,27.91,103.73,29.05,-56.48,100.43
3/10/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,109.47,83.23,83.74,56.8,101.18,57.65,-49.11,73.58
3/11/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,128.18,63.95,63.73,86.57,102.14,88.69,-49.66,-16.44
3/12/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,114.32,70.82,74.13,69.71,97.26,68.01,-51.15,-21.29
3/13/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,18.97,27.01,27.93,33.47,98.68,33.22,-89.22,-55.86
3/14/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,16.87,38.68,38.96,20.78,101,21.04,-81.65,-13.74
3/15/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,28.45,34.36,35.76,36.34,98,35.73,-2.5,15.58
3/16/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,38.49,44.47,46.15,39.98,98.36,39.53,-43.77,31.35
3/17/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,89,117,120.96,32.85,98.46,32.45,-51.39,94.51
3/18/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,248.4,166.43,161.48,64.46,104.91,67.83,19.09,58.73
3/19/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,168.43,89.59,90.7,81.2,100.55,81.89,-25.07,-5.18
3/20/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,13.53,33.81,34.98,17.29,98.4,17.06,-88.75,-28
3/21/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,29.13,48.71,48.65,27.38,101.52,27.85,-11.82,136.92
3/22/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,63.77,76.58,78.43,35.97,99.39,35.85,-54.51,106.42
3/23/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,31.04,35.29,36.56,37.04,98.56,36.57,-76.06,-61.45
3/24/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,79.69,91.58,91.48,37.58,101.91,38.41,-13.32,106.03
3/25/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,188.56,77.87,75.96,104.58,104.36,109.47,59.18,43.72
3/26/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,155.6,80.94,84.93,83.03,97.02,80.79,-40.29,-2.9
3/27/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,13.23,30.22,31.23,18.91,98.53,18.69,-90.01,-32.92
3/28/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,23.01,69.92,64.33,14.21,110.64,15.77,-20.95,153.43
3/29/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,42.02,36.56,37.96,46.57,98.53,45.94,69.78,78.32
3/30/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,26.28,42.89,44.27,26.46,98.63,26.18,-76.95,-20.46
3/31/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 35,124.5,72.86,72.43,73.81,102.39,75.8,198.88,86.2
1/1/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 36,72.85,37.84,38.09,73.67,102.6,72.73,49.93,74.19
1/2/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 36,3.01,9.21,9.48,14.36,98.73,14.22,-86.43,-26.56
1/3/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 36,6.82,16.26,16.83,19.48,97.77,19.08,-83.13,-7.51
1/4/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 36,9.35,20.49,21.07,20.85,98.83,20.66,-13.87,51.67
1/5/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 36,17.07,30.69,29.68,23.97,104.1,25.22,49.41,154.04
1/6/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 36,10.89,18.65,19.1,27,98.65,26.61,41.24,89.94
1/7/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 36,16.19,23.43,22.9,29.72,104.5,31.17,-58.13,29.25
1/8/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 36,9.76,18.75,19.65,20.9,97.81,20.46,-70.75,21.09
1/9/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 36,12.13,24.65,25.21,20.39,99.15,20.32,-56.71,91.66
1/10/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 36,9.22,24.75,25.7,14.17,97.85,13.91,-40.3,79.5
1/11/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 36,9.72,25.45,25.37,17.42,100.29,17.55,44.67,70.56
1/12/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 36,17.27,40.82,33.01,19.14,116.26,22.13,-47.79,87.88
1/13/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 36,19.3,33.6,30.81,28.87,106.04,30.35,7.08,128.55
1/14/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 36,63.68,44.66,36.81,75.13,117.03,79.05,0.85,45.67
1/15/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 36,49.89,33.18,33.97,59.19,99.83,58.17,75.44,109.98
1/16/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 36,9.09,24.24,24.95,15.76,98.85,15.61,-53.41,112.59
1/17/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 36,11.99,35.85,33.14,15.05,107.67,16.29,232.99,336.28
1/18/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 36,27.01,33.66,34.65,32.09,98.54,31.56,56.46,164.83
1/19/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 36,20.21,46.17,41.71,24.32,107.67,25.73,-0.04,243.36
1/20/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 36,49.41,65.47,50.15,41.18,123.06,47.72,127.18,272.38
1/21/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 36,59.93,59.45,47.65,61.53,116.81,67.38,-27.48,59.69
1/22/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 36,24.48,17.58,16.81,60.07,104.35,60.4,-78.37,-54.86
1/23/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 36,10.62,36.36,37.65,12.54,98.37,12.38,-72.3,64.91
1/24/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 36,10.58,31.72,32.44,15.56,98.83,15.43,-46.66,124.29
1/25/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 36,39.36,50.58,41.3,36,117.91,41.98,409.66,254.43
1/26/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 36,28.58,64.17,55.06,21.21,110.58,23.12,71.43,293.99
1/27/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 36,59.81,67.03,57.22,39.41,111.91,42.56,87.99,145.68
1/28/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 36,51.5,59.13,52.17,37.36,111.76,39.86,45.7,187.31
1/29/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 36,42.12,38.6,39.39,37.16,100.82,36.82,36.54,117.94
1/30/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 36,9.03,22.74,23.67,16.03,97.45,15.67,-77.53,27.8
1/31/2023,Total Retail,Overall,Msa,Edmonton,Canada,Downtown South Site 36,14.28,28.35,28.89,26.23,98.97,25.89,-21.39,133.84
